keyword,tweet
grab,"jahat bgt sumpah.. klo mau nyaman, ada gocar, gojek, grab atau pke kendaraan sndiri kan bisa. transportasi umum kan buat smua orang bkn buat lo doang 🫵"
grab,@surgadikakiwibu Tapi grab sama go ga bisa order makanan dari luar kota ke kota kita :(
grab,"Mmm no, beda akun beda wanginya. Aku pake SF kalau ada disc. 40-60%/24rb keatas. Dibawah 20rb an aku ga pake. Paling cari di Gojek, yg diatas 48% (aku utamain yg ada disc. + nya jg). Itupun mesti bandingin lagi sama akun suami. Akun Grab aku bau, jarang promo, ga dipake."
grab,@Ordinaryjhonny Kalo aku slalu murahan grab malah😭😭
grab,"@aenergygurl @bapaktoday Grab health, kalau gak salah 45 menit. Tp aku pakenya tahun lalu"
grab,"@cassiocpeia @gtauadasiapadmn Real
Sejauh ini abang grab paling ramah walaupun setiap hari aku pake hemat
Bahkan dapet driver yg sama berkali-kali pun mereka tetep ambil orderan ku"
grab,"@Ordinaryjhonny memangg sopiput adalah penolong, bedanya bisa 20-30rb sendiri dibanding sm gojek/grab, malah kl gojek/grab tu mesti beli banyak gitulo br dapet promo, sedangkan sopiput beli satu item aja udah dapet diskon, love sekebon buat sopiputt"
grab,"diaku malah selalu paling murah di grab, kalo sopifud selisih up to 15k:("
grab,di aku malah lebih byk promo grab ketimbang dua itu
grab,@Ordinaryjhonny wkwk murahan grab lah. kalo hari hari besar kadang diskon 70% tanpa maksimal harga
grab,"GW TINGGAL NUNGGU GRAB, 3-2 COOOKKKK"
grab,@Ordinaryjhonny Tapi kadang kalo lagi gak buru2 atau laper banget suka bandingin di semua apps dulu dg pesanan yg sama sesekali grab paling murah
grab,"@tubirfess Udah dijawab tuh sama KAInya, boleeeh. Kalo gamau barengan naik taksi/grab aja. Gerbong banyak gausah diambil repot, mereka juga sama lagi berjuang buat keluarganya."
grab,"@Ordinaryjhonny compare shopeefood, grab dan gofud
selalu beda kok
dan gue pick yang paling murah"
grab,"Oh mai gucci‼️ 

Nike P6000 for women dah masuk outlet‼️

RM220 FREE POSTAGE‼️

The best time to grab gais susah nak dapat harga ni! 

Malam ni bagi size esok kita gi outlet and checkout okay 💜

https://t.co/6R7zO1p2JZ https://t.co/GTSZHgo8Lw"
grab,"Mesen pas udah di lokasi, driver Grab / Gojek bukan supir pribadimu. Udah dia yg salah, nyolot pula, tolol. https://t.co/g3ZurqPsyN"
grab,@Ordinaryjhonny Kalo gw si sblm fix pesen gw buka smua apk dlu😭 buat mastiin nih di grab/shopeefood/gofood kah yg paling murah wlupun cm beda serebuan doang hehe:3
grab,"@Ordinaryjhonny Iya kalau mau beli 2 makanan better shopeefood, tp kalau cuma mau beli 1 yg kisaran harga 15-20k sih aku milih grab"
grab,@Ordinaryjhonny Kalo pake grab unlimited juga sama murahnya kok
grab,"Mau pesen ojol apa pun, mau hemat atau engga tolong kalau pesan di stasiun usahakan cust udah stand by di titik, semisal gamau nunggu bisa cari titik goride/grab instant atau samperin driver tanya kosong ga trs pesen langsung lewat apk. https://t.co/qrfjn6MI3M"
grab,@tanyarlfes Langganan Grab Unlimited itu 9.000 /2 weeks
grab,"nyinglah pas mereka ngelive gw lg di grab, sempet nonton bentar sampe pd saatnya abangnya kesetanan ALIAS BUSET NGEBUT BGT YAAA😭😭😭"
grab,ndes kalau ada yg nawarin jadi mitra driver grab cewe atau driver oren disuruh bayar tidak ke kantornya langsung jangan mau ya oke
grab,@gtauadasiapadmn kalo grab kayanya walau yg hemat ga motong driver deh? jadi kenapa mesen hemat kaya crime bgt ya?
grab,"hallo! aku masih open nokos sampe maleman yaa, ready nokos wa, gojek, kopken, ovo, dana, grab, tokped, tiktok dan apk lainnya yaa! fastrespon ke wa yaa💖 #zonauang"
grab,AKU BERHASIL MENGAJAK DRIVER GRAB KU SUBSCRIBE HOLOLIVE 🔥🔥
grab,"..mungkin memang kerajaan cukup berhasil meningkatkan pendidikan dan ekonomi warganya.

Satu lagi, naik grab di sana gapernah dapet yg bau apek alias wangi semua. Belum lagi mereka benar2 ramah dan enak diajak ngobrol banyak hal."
grab,"@atmaghrib @Ordinaryjhonny Di daerah aku malah lebih lengkap di shopeefood, trs susah nya grab tuh kdg titik alamat nya gk pas krn maps grab nya kurang lengkap"
grab,"@solitchy Bukan, dari Gadang ke Suhat jauh banget. Dari rumah ke kampus aja naik grab masih 21k."
grab,@Ordinaryjhonny tim grabfood sih soalnya aku langganan grab unlimited jadi ongkirnya gratis. kalo sofud kudu bayar ongkir
grab,"@Ordinaryjhonny bjir di aku murah grab kak, tp seasonal aja kl dpt promo jor jor an"
grab,"Tergantung sih, kalau event biasanya grab lebih banyak potongan nya di gue, kalau lagi beruntung gojek kepotong bisa sampe 80%, tapi kalau iseng jajan nominal kecil better shopeefood

Yang pasti selalu bandingin ketiga nya dulu sebelum gas pesen wkwkwk"
grab,"plissss @GrabID adain diskon grab food 70% lagi dong 😭 sangat berguna buat anak kosan euyy

bayangin aja 18-23rb udah dapet 2 porsi??? bisa buat makan 2 kali woyyyy dan kita cuma nunggu, ga perlu panas panasan keluar

harus banget sih ada program 70% lagiiiii https://t.co/HvkT1vpDbH"
grab,@tanyarlfes itu grab package bukan? yang 9000/2 minggu
grab,"Shopeefood Diskon 100% s/d 35rb minbel 20K. Semua resto, akun tertentu ‼️‼️

Cek dan klaim di resto ini 👇
https://t.co/tboY5WoY0a
https://t.co/tboY5WoY0a

t. gofood grabfood kode promo go grab shopee food sfood voucher daget gojek gratis ongkir https://t.co/OphYJzUjRu"
grab,"Ayam Koplo by Hangry on SHOPEEFOOD DISKON jadi 7Ka an aja ✨😭 Nasi Ayam Goreng Penyet + Sambel 🍗 

Pakai voucher disini sekarang👇👇
https://t.co/UTasA2Zcdw
https://t.co/UTasA2Zcdw

t. gofood grabfood kode promo go grab shopee food sfood daget gojek thr shopeepay https://t.co/grKpaQojBo"
grab,"Shopeefood Diskon 90% s/d 25rb ‼️ Khusus untuk resto tertentu! 🍝🍜

Cek dan klaim dari resto ini 👇
https://t.co/doSg7ARsJ8

t. gofood grabfood kode promo go grab shopee food sfood voucher gojek https://t.co/S79GiYXH63"
grab,@zjiahaao engga weh ga jadi beli males donlot grab wkwk
grab,"WINGSTOP SHOPEEFOOD DISKON jadi 5K aja Combo 3 Boneless 🤤🍗🐔

‼️ Klaim voucher nya disini sebelum habis 👇👇
https://t.co/D3iHNzk5AI
https://t.co/D3iHNzk5AI

daget gofood grabfood kode promo go grab shopee food sfood voucher gojek thr shopeepay https://t.co/ZO9VkkOJS7"
grab,"‼️ Voucher diskon 100% max 40rb! Bisa semua resto ✨

Klaim di resto ini sebelum habis 👇👇👇
https://t.co/p9LzoEogsv
https://t.co/p9LzoEogsv

t. gofood grabfood shopeefood kode promo go grab shopee food gojek daget gratis ongkir thr dana kaget https://t.co/CZFcKOCjNc"
grab,"Ada potongan Moon Chicken 🥳 klaim voucher nya di halaman resto (siapa tau hoki) ✨️
👍 https://t.co/gwckoCbPef

Diskon gofood grabfood shopeefood kode promo go grab shopee food daget gojek thr shopeepay https://t.co/odZc1q8nFW"
grab,"Dari Pada Blonde Creamy Latte DISKON jadi 2K-an aja bisa pick up ✨

‼️ Klaim voucher-nya di sini sebelum habis 👇👇
https://t.co/4uue6niSc7
https://t.co/4uue6niSc7

t. daget gofood grabfood kode promo go grab shopee food jerome sfood gojek kopi https://t.co/s0fL2vNYLj"
grab,justru aku pake grab malah murah banget 🤌🏻
grab,"@fmhd8 @adnardn @keqayaan benar banget kak punya pengalaman pesan grab dari condo ke kantor, nggak ada waiting zone sih tapi kejebak di lift yg hampir berhenti di setiap lantai… eh ternyata kelewat estimasi 2 menit tunggu drivernya, bayar rm5 kompensasi waktu tunggu drivernya"
grab,aku beli makanan gapernah pke gofud n grab pasti slalu di sopipud
grab,Gw kalo gak kepepet bgt bgt bgt gak bakalan order grab/gofood selalu pertama shopeefood
grab,hih kenapa klo mau naik grab lebih dari jam 9 malem harganya 2x lipat sihh woii
grab,ohh jadi orang2 kaya lo yg bkin macet disitu soalnya mesen gojek/grab tapi lo sendiri belom ada di titik yang alhasil bikin MACET PENGENDARA LAIN HIH KAGAK MIKIR LO YA GUE MUAK BGT TIAP LEWAT SITU MACETNYA SINTING TAPI CUMA DISITU JALUR GUE KALO NGAMPUS FAKLAH https://t.co/aB9n3CUoek
grab,"aku dri 2022 smpe skrng selalu shopeefood, tp dlu msih sering grab jga sih krna bnyak promo, skrng mh jarang jd pke shopee ajaa 😆"
grab,@Ordinaryjhonny depends sih tp gw gapernah pake grab krn akun gw bau wkwkwk so far pake gojek promonya mantep bgt buat beli ramean. trs bbrp hari kmrn baru tau shopee jg gacor untuk sistem grup order gini. https://t.co/A17FLRQNqO
grab,"@Ordinaryjhonny Kalo makanan lebih dr 40k, iyah murahan Shopee
Tp kalo 10-20k, murahan grab..."
grab,"@SatriaKuning10 @kegblgnunfaedh kak setahu saya pihak grab bisa klaim order fiktif dalam sebulan hanya beberapa x.
selebihnya itu gak bisa di klaim.
kalo gak salah sebulan 1x.
dan selebihnya gak bisa klaim lagi. https://t.co/NkH2O23IUI"
grab,@Ordinaryjhonny Di aku kenapa lebih murah grab pliss. Shopee food banyak biaya2 trs potongan ongkir mya kecil. Grab ak langganan unlim mayan kadang jajan jd dibawah 20k sama ongkir layanan hehe
grab,"@5HT1BD Halo, Kak. Mohon maaf yaa, saat ini sudah aku bantu respon. Kakak bisa cek kembali DM-nya. Selalu berhati2 terhadap akun tdk resmi yg mengatasnamakan Grab Indonesia ya Kak. Terima Kasih 🙏-Tono"
grab,"@Ordinaryjhonny murahan grab kalo di aku, sfood di daerahku ongkirnya mahal bgt kepotongnya cuman serebu wkwk"
grab,"Gue ga pernah ngeh kalo Shopeefood lebih murah dari Grabfood &amp; Gofood tapi biasanya knp gue ga pake itu krn kadang resto yg gue mau ga ada.
Jd yang gue bisa bandingin cuma Grab &amp; Gojek, di gue selalu lebih murah Grab bisa selisih 10K 😅 (Gue pengguna Grab Unlimited &amp; Gojek Plus)"
grab,@cassiocpeia @gtauadasiapadmn wow thanks for the insight.. otw pindah ke grab. padahal niatnya pake gojek krn support app local tp makin kesini makin jelek pelayanannya
grab,"shopeefood mahal di ongkirrr, jadi beralih ke grab dehh 🫶🏻🫶🏻🫶🏻 gofood murah kalo beli banyakkk, karna dapet promonya selalu yg minbel 70-100k anjayyy padahal udah langganan goplus"
grab,"nah iniiii tadi aku jg komen rep gini di twt orang wkwk yg paling sering aku pake antara oren atau grab, gofud jarang bgt karena biasanya lebih mahal plus potongan dikit bgt"
grab,@gotama986 @aishiteRIE2124 Akun grab itu emg sensitif skrg mslah cancel mau customer atau driver bsa kena suspend kan.
grab,"@Ordinaryjhonny murahan grab, di aku shopeefood ongkirnya mahal bgt 😭"
grab,@aishiteRIE2124 I smpe gemetaran gtu. Nih org bhaya bgt… hati2 cwi2 klo naik grab ya
grab,"@Ordinaryjhonny tapi harga grab tuh asli ga di naikkin gasi, tp klo voucher gedean shopee"
grab,"@Ordinaryjhonny Kalau belum tau tekniknya sih iyah.. tapi sejak aku jadi customer GU grab gacorrrrr lansung promonya. Hahaha btw akun aku di GF, GR,SF semuanya VIP/unlimitied"
grab,"@Ordinaryjhonny aku grab sih
bs beli 3 porsi makan dpt harga cuma 35-45k doang"
grab,"@rndmpeeps30 @Ordinaryjhonny Udah nyoba lgi, fix murahan grab. Pake vip pun kena ongkir mahal, grab 0 ongkir + diskon 50+%"
grab,"@Ordinaryjhonny asliiii, aku awalnya pake gojek terus kok lumayan ongkirnya hampir seharga makanan, akhirnya nyoba download grab buat bandingin
eh malah 2x lipat lebih mahal😭
skrg beralih ke sopifud👍🏻"
grab,"@Ordinaryjhonny Di gue kok mahal ya, grab jg mahal sm aja"
grab,@Ordinaryjhonny grab kl pake grab unlimited jd murah bgt (dpt trial 3 bulan mostly jd 60% dan free ongkir)
grab,"@peekaboornx tapi grab udah ada dilist perusahaan yg udah reach out, jd ragu mau lanjut apa engga ☹️"
grab,Bahkan kadang harga makanan lbh murah lewat shopipud daripada beli langsung. Grab gojek jarang ada diskon
grab,ga suka deh kalo dapet driver grab yang nyetirnya kaya baru belajar gini. mual bgt plis😔
grab,"@rndmpeeps30 @Ordinaryjhonny Sama ih, jd murahan grab kalo aku"
grab,@aaradhyacc @ruang_comment @aishiteRIE2124 Tapi berdasarkan pengalaman ku grab motornya lumayan lah. Cuma ya kalo helm mah sama aja
grab,@Ordinaryjhonny grab murah taaukk
grab,@cassiocpeia @gtauadasiapadmn ohh pantes driver grab gapernah komen aneh aneh ke gue walaupun pake hemat dan nganternya ke daerah kematian (ciputat)😔😔😔
grab,"@Ordinaryjhonny Kalo beli buat personal emang murah, tapi kalo beli banyak diitung-itung murah grab/ gofood"
grab,"@Ordinaryjhonny Untung-untungan kaak, soalnya waktu itu pernah bandingin malah lebih murah grab atau gojek."
grab,"@Ordinaryjhonny ngga ah, lebih murah grab"
grab,@Ordinaryjhonny big no krn resto langganan gue jauh lebih murah di grab/gofud
grab,@benerandya @RoxasVaan @Cetepbebek Kalo grab gabisa. 1 1
grab,"Sandal uniseks ni murah betull🤩
Yg mana nak jimat tu elok grab sekarang 👍✨
https://t.co/oTlfxGwJga https://t.co/48FxzZSL0W"
grab,@Ordinaryjhonny Aku pernah langganan grabunlimited dn svip aku coba bandingin harga beli makanan di resto yg sama dan menu yg sama ternyata ttp murah di grab😔
grab,@Ordinaryjhonny tapi nanti tahun2 kedepan jg bakal sama kek grab gofood juga ga sih wkwk
grab,"@soursallyily Mohon maaf udah bikin Kakak ga nyaman
Feedbacknya akan kami jadikan evaluasi agar ke depannya layanan Grab lebih baik lagi
Apabila ada yg bisa aku bantu lebih lanjut silakan infokan jg ke DM ya

Terima kasih Kak 😊-Nur"
grab,"@Ordinaryjhonny Iya, emang. Jujur aja gua jarang bgt pake gojek/grab karena jarang dapet promo"
grab,"@Ordinaryjhonny kalo aku lebih murah grab, selisihnya bisa 10rb😔"
grab,@Ordinaryjhonny ihh tapi biaya aplikasi dan layanannya gede. menurutku total harganya 11 12 sama grab food dan gofood
grab,naik grab aje kata gue mah
grab,@Ordinaryjhonny ngga kaa malah lebih murah pakai grab
grab,"shopee food sumpah aplikasinya berat bgt di hp, tp klo aku mesti murahan grab/gofood sih"
grab,"@Ordinaryjhonny Kalau di gw grab sama sfood bedanya gak jauh,  kdng kalau ada disc 70% di grab jdi murah bnget. Pokonya bigno cuma buat gofood, udh 1 thun lbih gak pernah nyentuh gofood lagi"
grab,@Ordinaryjhonny Tergantung sih. Kalau lg banyak promo grab/gojek sering murah jg kom
grab,"Ini dia gais skin tint yang terpaling hangat sekarang dengan harga 15ringgit sahaja! Cepat2 grab harga promo hari ini 😆 
https://t.co/MwNSvuKe0g"
grab,@eternalcloud09 yang pelit promo kayanya grab ya wkwk
grab,@Ordinaryjhonny grab gofud mah bnran beli ongkir free food:(
grab,"kalo pesennya sendirian murah shope
kalo bareng2 murah grab sih di tempatku"
grab,"gak jg sih, klo di tmptku lebih murah grab"
grab,"@Ordinaryjhonny Depend. Buat sendiri shopeefood. Buat rame2 grab. Buat sehari makan 2x ambil di 1 warung yg pny bny menu, grab."
grab,lebih murah grab njirrr
grab,"@Ordinaryjhonny tergantug akun sih tapi yg lebih konsisten emg shopee, soalnya aku pernah grab food dapet yg diskon 70%😭"
grab,@Ordinaryjhonny Emangg. Banyakan diskon shopee vip drpd grab unlim.
grab,murah grab
grab,@Ordinaryjhonny grab lebih murah ah
grab,"@Ordinaryjhonny klo beli under 50 pke sopipud murce bgttt, grab gojek keknyaa murahnya klo belanja up 100 dehh. aku langganan sopipud langganan sopi vip lumayan kebantu wkwkwk"
grab,@Ordinaryjhonny kalo langganan grab unlimited malah lebih murah grab biasanya
grab,"@Cetepbebek 5. kalau pesen di mall, jangan pesen dari lantai 5! pesen pas di lobby, pernah liat orang beres makan dari foodcourt GI udah pesen Grab, itu bikin macet lobby mba/mas"
grab,"shopeefood aku malah lebih mahal di bandingnya grab dama gofud padahal udah pake voucher, 
tutor shopeefood murah meriah"
grab,dijemput grab yg ada 😌
grab,@DaffaFani17541 Grab juga masih jauh bgt wkwk
grab,OA ng grab 500~ gateway to mindanao avenue 😭😭😭😭😭
grab,emang!!! gue udah berapa tahun anjir gak pernah pake grab/gofood wkwkwk
grab,"spfood skrg pnyaku malah mahal😭😭
grabfood bener2 murahh krna langganan grab unlimited, ongkir jg murahan grab sbnrnya hemat cm 2k doang
kl gofud mahal bngt anjir drdlu wkwkwk"
grab,"@Cetepbebek Buat org yg terbiasa ontime dan menghargai waktu kaya gw Pasti udah standby di titik jemput saat pesen grab car atau grab bike, atau kirim barang atau gofood

Ga pernah nyuruh drivernya nunggu 
Itulah gunanya loc live
Biar bisa mantau drivernya udah dimana"
grab,@Ordinaryjhonny Aku malah lebih murah grab drpd shopeefood😭
grab,"@Ordinaryjhonny Tergantung kak, kalau ikut paket ulimited grab bener² murah banget. Kalau di kota tempatku bekerja grab tetep plg murah"
grab,"GRAB: Dabur Chyawanprash 2Kg @716

https://t.co/3WFJvVoBMq"
grab,"Shopeefood Diskon 100% s/d 35rb minbel 20K. Semua resto, akun tertentu ‼️‼️

Cek dan klaim di resto ini 👇
https://t.co/tboY5WoY0a
https://t.co/tboY5WoY0a

t. gofood grabfood kode promo go grab shopee food sfood voucher daget gojek gratis ongkir https://t.co/UJ5l358FaI"
grab,"Shopeefood Diskon 90% s/d 25rb ‼️ Khusus untuk resto tertentu! 🍝🍜

Cek dan klaim dari resto ini 👇
https://t.co/doSg7AQUTA

t. gofood grabfood kode promo go grab shopee food sfood voucher gojek https://t.co/BBeAFYng9N"
grab,"‼️ Voucher diskon 100% max 40rb! Bisa semua resto ✨

Klaim di resto ini sebelum habis 👇👇👇
https://t.co/p9LzoEoOi3
https://t.co/p9LzoEoOi3

t. gofood grabfood shopeefood kode promo go grab shopee food gojek daget gratis ongkir thr dana kaget https://t.co/xr7TXb76g1"
grab,@Ordinaryjhonny Grab food harus berlangganan gitu loh kalau mau dapat voucher diskon hfftt
grab,"WINGSTOP SHOPEEFOOD DISKON jadi 5K aja Combo 3 Boneless 🤤🍗🐔

‼️ Klaim voucher nya disini sebelum habis 👇👇
https://t.co/D3iHNzk5AI
https://t.co/D3iHNzk5AI

daget gofood grabfood kode promo go grab shopee food sfood voucher gojek thr shopeepay https://t.co/zE5q0jPVwa"
grab,"@Ordinaryjhonny Ga jugaaaa, menurutku murah grab, asal langganan.."
grab,"Dari Pada Blonde Creamy Latte DISKON jadi 2K-an aja bisa pick up ✨

‼️ Klaim voucher-nya di sini sebelum habis 👇👇
https://t.co/4uue6niSc7
https://t.co/4uue6niSc7

t. daget gofood grabfood kode promo go grab shopee food jerome sfood gojek kopi https://t.co/9CSyvIOdM8"
grab,"@Ordinaryjhonny kalau di aku beti sih grab sama sofud, gofud yang mahal banget dan nggak ada voucher samsek"
grab,"@kaasih_ Wah, kaasih_, akun lo dibikin Juli 2012, tapi diam kayak kuburan sampe 2025? Kayak hantu yang baru bangun tidur panjang, tiba-tiba nongol ngepost umpatan ""anjing monyet bangsat"" di Agustus. Terus lanjut foto naik Grab, keluh resign gajadi, sampe bilang orang tua jangan lembek."
grab,meanwhile aing kalo jajan di grab cm abis 22-25an https://t.co/lY262nFakO
grab,"@Ordinaryjhonny GAKKK HARGANYA BEDA JAUHH... aku biasa beli bebek di grab 28k, di shopee 39k, kenapa bisa harganya sebeda ini jauhnyaa"
grab,"mau nyaman mah lu naik taxi onlen terus ada grab/ gojek juga, kalo sama sama ada budget buat naik krl gausa protes org namanya juga TRANSUM dari KAI nya juga bilang boleh di jam pertama keberangkatan, sama sama nyari duit heboh amat sendernya"
grab,Grab &amp; Gojek exist for a reason. Kalau ngga mau berdesakan begitu y minimal pakai taxi online. Km ngga bisa afford online taxi je banyak gaya
grab,"ada yang laper atau ngiler????👀

nihh langsung order
https://t.co/s0oC7ceuzR"
grab,@ecvade kok di ak murahan sopifuf yah grab sm gofuf boncos maksimal &lt;/3
grab,"@Ordinaryjhonny Tergantung pas milih makanannya juga. Gw kadang membandingkan Grab dan Go Food juga bisa nemu selisih yg lumayan. Cuman sekadang keduanya memang udh jarang promo gede, mungkin udh ga sanggup bakar duid lagi."
grab,@gyuuvinssi Alaaa you tak sempat grab ke? 😢
grab,Kadang jauh lebih murah grab/gojek kl lg ada promo gede
grab,"@Ordinaryjhonny @delicatedss Beda 40rb ? Itu bedanya harga menu nya atau emg udh final bayar segitu bedanya? 
Biasanya selisih dikit. Dan kadang banyak jg yg malah lebih murah grab gojek. Subsidi silang"
grab,"#ths //readystock
Permpoon Doll Keychain Ver.3 (PERMPOON STATION) And CC Fancon Pondphuwin Sealed

-620k doll💵 (excl adm/pack)
-120k CC💵 (excl adm/pack)
-Tgr📍
-siap kirim langsung ✌🏻✌🏻
-co by 🍊
-bisa tanya2 dl
-sisa beberapa aja🙏🏻🙏🏻
-bisa grab/gosend/ co shopee instan jg bisa https://t.co/B4MTgSV2K8"
grab,Emanggg. Wkwk udah lama bgt gak pake gofood apalagi grab udah di uninstall dr lama😩
grab,"@Ordinaryjhonny iya, udh setahunan pindah ke shopeefood. krn di grab &amp; gofud jarang bgt ada promo. kalaupun ada, lebuh gacor di shopeefood. love bgt shopeefood🫶🏼🫶🏼"
grab,@Ordinaryjhonny Grab sama gofood biasanya lebih untung ke pengguna lama. Sekarang lebih sering pake gofood soalnya lebih murah bisa sampe 15k tergantung resto ada promo atau enggak
grab,"@Ordinaryjhonny yupp
tapi kalo di jam² tertentu grab bisa lebih murah juga"
grab,"@serinuscana @Cetepbebek Klo grab udh pasti kaga bakal cancel. Karna disana sistem nya antrian, dripda ngulang antrian lagi mending nungguin"
grab,"Shopeefood Diskon 70% s/d 19rb minbel 20K. Resto tertentu, akun tertentu 🍒🥧

Cek dan klaim di resto ini 👇
https://t.co/EUpY4lxYsA
https://t.co/EUpY4lxYsA

Gofood grabfood kode promo go grab shopee food sfood voucher gacoan daget gojek gratis ongkir Rizky ridho babu Jumat https://t.co/bRJCCKdL8r"
grab,"@Ordinaryjhonny tp ga semua makanan yg asa di goput/grab ada di sopiput, jd ak lebih pilih goput mwehehe"
grab,"‼️ Diskon 100% max 30rb, minbel 0 (resto tertentu)
🛵 Gratong s/d 30rb, minbel 50rb

Klaim disini 👇
https://t.co/DJaUzExUnJ
https://t.co/DJaUzExUnJ

t. gofood grabfood kode promo go grab shopee food sfood voucher jual beli gacoan gojek Rizky ridho Jumat kebab babu https://t.co/tLotaDqkZT"
grab,normalisasi jwb asbun pas ditanyain pak grab seru jg 😭😭
grab,"dulu pas masih di tembalang iya murah, tapi pas balik depok malah lebih mahal drpd grab/gojek...cuma kmrin pas coba lagi lah iya beberapa lebih murah ?????"
grab,"nih, perbandingannya.. kebetulan lagi subscribe semuanya (grab unlimited, gojek plus, sama shopee vip)
tapi dari harga awal menu makanannya aja uda keliatan mana yg paling gede sendiri mark-up harganya. jadi mau diskonnya gede jg tetep percuma wkwk mana biaya tambahannya gede https://t.co/TpJIXn12du"
grab,"Shopeefood Diskon 100% s/d 30rb. Untuk semua resto, akun tertentu aja ✨ 💌

Cek dan klaim disini 👇
https://t.co/oW6U11SjN4
https://t.co/oW6U11SjN4

t. gofood grabfood kode promo go grab shopee food sfood voucher gacoan daget gojek gratis ongkir babu Jumat Rizky ridho https://t.co/n3CflquX9c"
grab,"lah apakabar gw tadi pagi udh sampe di depan st tnh abang, turun di grab point pas abangnya sampe depan gw malah dicancel terus kabur jalan gitu aja njir abangnya 😭😭"
grab,"Baru kali ini nemu drama ojol. Padahal pake grab bike standard.

*ga pake comfort karena buat gw malah ga nyaman duduknya. Apalagi elektrik. https://t.co/dMYB0dI3zd"
grab,@Arti_SebuahRasa @gojekindonesia @GrabID ini semua ojol? atau hanya grab sama gojek?
grab,"She texted me that we should go grab ice cream at gelato. Hii ndoa imeishia hapo sipendi upuzi mimi, aende aolewe na huyo jamaa basi"
grab,"gua lah orang yang akan selalu kasih pap ke abang grab, supaya drivernya ga keder https://t.co/k0krzFrdOI"
grab,HELP GUA DI GRAB YANG PAKE PEWANGI STELLA JERUK + KOPI 😭😭😭 DEADLY COMBO
grab,"@Ordinaryjhonny ada fasenya, dulu sering pake gofood krn akun wangi banyak voc, trs beralih ke grab jg ada voc di jam tertentu itu, skrg full ke shopeefood krn akun gojek &amp; grab busuk. nih kalo lg hoki voc 100% &amp; 60% + hemat, tp yg penting ada voc 50% + hemat aja udah mantep bgt https://t.co/JDsrGHAlZm"
grab,@mbabojo @Ordinaryjhonny Grab bisa bayar pake qris kak cek aj metode pembayaran nya
grab,i have 13 cream puffs dan aku udh ngebagi ke abang grab ak....
grab,"@Ordinaryjhonny tapi gak selalu, grab juga kalo lg promo kdg lebih murah dr shopeefood."
grab,"@Ordinaryjhonny Kalau pake grab unlimited, diskonnya gak ada yg ngalahin 🫶🏻 https://t.co/e9dbrNzmsy"
grab,"lah aku ko lebih mahalll, apa keseringan pake grab yaa 🥹"
grab,@Ordinaryjhonny kok di aku murahan grab ya😭 apalagi kalo langganan unlimited
grab,"@Ordinaryjhonny Akun gw lebih wangi gofut, udah lama ga make grab si"
grab,@Ordinaryjhonny ih mending grab kemana mana😭😭
grab,"gaaaaa, aku tim gojek dan grab, gojek kalau lagi promo topppp bgt murah abiezzzz, kalau grab ongkirnya kadang dibawah 5k apalagi ditambah diskon makanan beuhh mantul 🫰🏻🫰🏻🫰🏻😚😚😚"
grab,"@Ordinaryjhonny Aku juga waktu pertama kali syok banget wehh, dan sekarang selalu pake shoppefood🤭 ya walau gak semua ada kayak grab atau gofood sih"
grab,"@Cetepbebek Sepakat.
Udah gue lakuin hal mendasar tsb sejak 2015 sampai saat ini dari jaman Grab masih pake Taxi Express dan Gojek driver masih &lt;1000 mitra dimana sbg konsumen sharing referal sampe dpt saldo 500k.
😎"
grab,"Driver grab aku dapet cewe kayaknya masih muda banget deh, ntah sih dari profilnya. Keren banget jam segini masih nyari orderan, semangat ya"
grab,"Gilaaa memang banyak orang gilaa, udah tahu orang kerja cari uang. 
😭😭

Miris bangeet, aku tuh ga tega loh kalau ada diskon grab/gojek, mau pakai jasa transport/pesan makanan. Bahkan aku selalu kasih tip berlebih buat mereka. Dan ibuku juga selalu ingetin, buat hargai mereka."
grab,"memang, aku di grab/gofud ga pernah dapet voucher….. voucher gratong pun cuma kepotong dikit"
grab,@Cetepbebek Gak pernah bermasalah dengan  grab (personal reference)
grab,pulang bersama helm bapak grab yang KEBESARAN https://t.co/WexjULCWSl
grab,"Daripada pemerintah punya niat merger Grab dengan Gojek, mending kasih modal gede buat Gojek.
Kalau beneran niat menyelamatkan produk aplikasi karya anak bangsa.

BUMN aja banyak yang acak-acakan, ini lagi malah mau gabungin Grab dengan Gojek. https://t.co/x5kk5ckMRg"
grab,"@Ordinaryjhonny kalo di aku lebih murah grab, kadang² nemu proo gokil goput, klo shopee jarang sih. mungkin tergantung daerahnya"
grab,"@tnfberryy Rispek bgt sama direktur yg keliatan bgt effort demi karyanya, keliatan kalo beliau itu menanggap series garapannya sebagai 'art' bukan 'cash grab'"
grab,"Masa baru sadarrr😭 selalu comparing kalo mau ojolfood. Gojek akunku bau, grab juga sama aja. Walaupun sekarang shopee juga naik harganya, tapi masih tetep lebih murah. Bahkan ada pedagang yg ngasih harganya sesuai potongan admin. Jadi harga yg dibayar sama kaya beli offline🤩"
grab,"@Ordinaryjhonny @delicatedss mungkin karna baru pertama ka, soalnya kalo aku tetep murah pake grab😭"
grab,"@Ordinaryjhonny ngga ah, ga relate, grab unlimited on top ttp, disc 60% min 40k doang"
grab,@anotherzila Kurasa lebih mahal shopee. Id rather choose grab atau gojek apalagi kl langganan gojek+ beuuh
